violet,blue,green,yellow,orange,red,label
34151.06,6220.91,4450.62,26270.52,30020.99,36071.28,strahler
35856.05,6817.42,4072.81,28710.66,32138.99,37584.25,strahler
37390.55,4680.21,4157.93,17833.83,34045.19,36144.12,strahler
35022.77,2959.1,3187.96,10273.42,35760.77,19556.06,strahler
26592.89,2028.55,2628.98,6464.21,37164.69,11228.03,strahler
15814.44,1640.78,2455.49,4661.6,20885.85,7169.52,strahler
10320.22,1513.39,2460.34,3958.8,12643.92,5417.76,strahler
7649.61,1525.85,2470.81,3730.4,8384.96,4690.88,strahler
6424.81,1556.66,2477.43,3659.7,6091.98,4738.69,strahler
5903.9,1598.1,2352.71,3542.35,4577.99,4902.52,strahler
5115.95,1623.79,2356.74,3453.17,3671,4982.47,strahler
4595.48,1653.21,2283.37,3363.09,3304.5,5080.82,strahler
4630.03,1686.59,2331.33,3391.68,3357.25,5146.34,strahler
4652.02,1695.93,2366.1,3367.84,3421.42,4707.67,strahler
4344.51,1549.96,2302.55,3083.92,3425.98,3993.83,strahler
4269.76,1372.48,2158.78,2926.46,3438.28,3756.92,strahler
4466.38,1389.03,2194.5,2996.71,3550.55,3907.13,strahler
5240.54,1453.73,2250.75,3139.24,3666.8,4390.31,strahler
524.29,426.08,1278.99,1040.39,1060.66,379.87,aussen
1016.86,598.97,1664.79,1338.65,1738.69,676.29,aussen
1529.97,766.27,2074.41,1681.59,2415.32,1020.56,aussen
2035.88,930.55,2346.37,1902.43,2940.39,1278.7,aussen
2369.19,1029.39,2545.73,2038.69,3352.65,1439.73,aussen
2615.67,1116.85,2671.46,2127.72,3672.89,1578.46,aussen
2878,1216.57,2785.61,2222.85,3972.7,1727.21,aussen
3149.8,1310.41,2888.75,2315.86,4248.53,1884.09,aussen
3419.52,1402.67,3047.98,2470.17,4574.37,2101.68,aussen
3730.67,1510.6,3294.38,2699.26,4967.84,2351.51,aussen
4134.7,1679.34,3594.54,3006.53,5395.85,2673.06,aussen
4532.23,1852.71,3816.29,3259.78,5747.57,2981.66,aussen
4928.21,2036.24,4090.26,3586.8,6118.41,3344.29,aussen
5375.29,2273.91,4337.43,3922.22,6451.17,3760.66,aussen
5815.96,2532.82,4570.79,4244.8,6756.55,4189,aussen
6190.56,2765.94,4723.11,4474.92,6991.5,4594.3,aussen
6562.41,3033.35,5021.5,4838.33,7285.75,5142.37,aussen
6977.07,3488.31,5360.25,5373.69,7540.77,5735.43,aussen
7367.76,4066.38,5623.62,5869.02,7778.59,6291.29,aussen
7719.98,4620.54,5850.86,6238.82,8025.63,6788.26,aussen
8032.68,4964.59,6114.08,6534.44,8270.17,7217.73,aussen
8336.52,5293.63,6495.77,6954.7,8504.55,7624.66,aussen
8598.06,5656.07,6601.89,7240.53,8633.8,7982.89,aussen
8791.66,5920.36,6118.45,7275.07,8543.4,8268.5,aussen
8856.09,5943.32,4945.72,6312.54,7556.7,8407.25,aussen
8448.54,5111.66,3898.86,5034.77,6805.35,8185.63,aussen
7763.27,4179.33,3416.93,4488.88,6626.67,8132.81,aussen
7781.34,4204.4,3265.97,4526.7,6575.84,8227.63,aussen
7830.51,4308.56,2872.48,4579.33,5963.42,8403.97,aussen
7117.25,4401.4,1875.74,3361.66,4241.71,7950.98,aussen
5328.13,3255.7,1260.87,2139.33,2809.85,6379.49,aussen
3773.56,2115.35,851.44,1356.67,1716.43,4584.75,aussen
319.96,932.86,1030.87,1092.22,344.66,341.99,aussen
329.26,976.88,1144.38,1206.59,354.79,352.49,aussen
365.24,1132.39,1489.34,1513.13,463.81,398.14,aussen
430.01,1320.85,1893.81,1913.12,629.63,517.93,aussen
774.21,1847.06,2397.03,2462.21,908.47,818.24,aussen
1112.89,2326.46,2991.23,3079.69,1384.72,1191.41,aussen
1549.3,2799.81,3548.3,3698.42,1953.35,1677.37,aussen
2222.97,3323.73,4048.07,4260.58,2553.31,2333.83,aussen
2858.67,3826.66,4497.77,4761.02,3129.38,2992.75,aussen
3479.61,4279.09,4911.99,5223.32,3649.64,3603.58,aussen
4009.45,4640.08,5286.89,5636.19,4120.48,4144.32,aussen
4520.8,5011.87,5628.4,6013.57,4549.13,4638.29,aussen
4956.52,5321.09,5916.66,6324.51,4923.22,5040.76,aussen
5318.37,5564.08,6157.79,6579.56,5245.1,5371.88,aussen
5640.63,5773.57,6387.62,6818.4,5541.49,5675.59,aussen
5946.57,5940.91,6610.55,7044.86,5827.94,5976.23,aussen
6279.81,6153.02,6850.1,7288.48,6129.44,6272.41,aussen
6580.13,6342.82,7060.29,7511.43,6401.4,6552.37,aussen
6847.12,6535.34,7240.16,7718.88,6636.86,6810.13,aussen
7076.9,6723.6,7403.44,7913.7,6841.67,6926.52,aussen
7234.91,6742.24,7563.3,8070.13,7028.11,6229.76,aussen
7269.62,5980.12,7695.47,7918.56,7161.3,4834.88,aussen
6591.31,4490.06,7795.02,7478.78,7270.57,3989.94,aussen
6601.78,3933.53,7893.72,7286.39,7376.81,3595.47,aussen
5852.89,3016.77,7368.36,5628.7,6829.4,2283.73,aussen
3469.44,1813.88,4266.18,3154.35,4124.7,1400.37,aussen
1958.72,1127.94,2356.09,1802.67,2267.85,886.68,aussen
1129.86,730.97,1334.54,1067.34,1270.93,582.34,aussen
668.43,486.99,788.77,664.67,742.46,400.17,aussen
419.72,342.99,506.89,452.83,472.23,301.59,aussen
291.86,265.5,355.94,335.92,330.62,243.79,aussen
219.43,214.75,272.97,268.96,254.81,208.9,aussen
178.71,182.37,229.99,233.48,213.4,186.45,aussen
156.36,164.69,205.49,212.74,190.7,173.72,aussen
142.18,151.34,185.25,192.87,174.35,162.36,aussen
131.59,141.17,175.12,182.43,164.68,153.68,aussen
125.79,135.59,172.06,179.72,160.84,149.84,aussen
124.4,134.79,169.53,176.86,157.42,145.92,aussen
120.2,130.9,166.77,173.43,153.71,141.96,aussen
118.1,129.45,164.38,171.71,151.35,139.98,aussen
118.89,130.7,166.34,174.44,152.22,140.08,aussen
117.94,129.85,167.61,175.6,152.4,136.54,aussen
118.45,130.57,168.85,176.94,152.66,135.77,aussen
121.21,134.31,175.56,188.45,156.09,138.79,aussen
125.38,140.18,186.01,204.1,160.18,143.21,aussen
132.05,155.26,225.31,240.49,164.86,149.19,aussen
139.84,189.03,349.78,339.84,170.78,156.27,aussen
147.46,219.93,396.8,371.46,175.7,161.35,aussen
154.51,236.74,465.72,414.01,181.03,166.71,aussen
160.96,245.56,522.45,443.91,186.43,171.94,aussen
167.96,260.91,570.2,479.02,190.88,177.45,aussen
172.77,285.22,508.6,503.52,192.7,183.4,aussen
174.49,306.8,375.8,388.76,193.03,185.96,aussen
164.25,250.9,291.4,306.88,185.01,178.48,aussen
154.12,209.45,255.2,277.94,183.01,174.74,aussen
154.41,199.72,248.6,279.15,183.91,175.97,aussen
155.57,201.85,240.8,280.03,183.92,177.57,aussen
155.71,202.57,233.4,278.52,183.46,179.01,aussen
156.64,205.11,226.2,270.26,182.23,180.61,aussen
157.88,208.5,227.08,273.43,183.31,184.35,aussen
160.69,214.65,229.07,276.59,185.38,188.52,aussen
164.12,220.58,230.76,277.83,187.64,192.36,aussen
167.11,224.73,235.19,283.65,191.67,197.83,aussen
171.9,231.65,240.27,289.38,196.51,203.54,aussen
179.31,241.99,248.14,300.14,203.16,210.49,aussen
186.58,249.89,262.53,317.53,212.64,219.24,aussen
196.62,259.6,280.58,333.98,223.88,227.32,aussen
209.46,269.74,327.02,355.98,238.19,236.79,aussen
221.51,279.97,401.62,406.68,253.37,249.41,aussen
242.36,388.67,566.35,559.81,271.43,266.77,aussen
268.02,525.8,874.42,828.83,331.09,291.29,aussen
320.72,730.92,1257.28,1198.55,446.78,359.66,aussen
531.55,1196.93,1765.55,1760.89,682,625.39,aussen
934.69,1794.14,2404.59,2459.1,1168.3,1186.55,aussen
1388.83,2394.72,2989.83,3107.79,1642.07,1830.8,aussen
2062.04,2915.15,3528.35,3681.81,2264.96,2467.42,aussen
2686.84,3361.84,3994.62,4171.03,2824.27,3030.88,aussen
3250.85,3754.85,4411.45,4616.23,3328.14,3536.79,aussen
3750.27,4089.27,4803.01,5033.81,3795.53,4003.21,aussen
4221.54,4411.14,5127.21,5359.53,4208.77,4413.99,aussen
4635.49,4682.73,5396.29,5639.07,4575.7,4789.69,aussen
4999.84,4924.45,5674.86,5946.57,4925.13,5177.22,aussen
5356.15,5197.71,5945.07,6261.71,5249.51,5560,aussen
5705.94,5501.54,6184.87,6539.04,5534.16,5882.4,aussen
6029.14,5786.18,6421.38,6811.03,5801.05,6177.26,aussen
6295.43,6002.36,6650.44,7069.63,6060.04,6440.83,aussen
6563.29,6227.43,6868.2,7311.47,6308.34,6683.25,aussen
6849.66,6465.78,7108.48,7569.12,6570.3,6931.82,aussen
7111.39,6685.61,7351.53,7825.91,6827.47,7174.74,aussen
7357.25,6892.25,7567.98,8055.32,7057.12,7395.57,aussen
7590.73,7102.02,7760.38,8269.59,7260.51,7615.91,aussen
7800.85,7301.12,7939.04,8482.73,7443.96,7836.32,aussen
7994.37,7484.51,8084.44,8662.15,7597.36,8031.09,aussen
8187.13,7666.76,8258.49,8862.94,7767.13,8223.88,aussen
8365.62,7824.78,8413.44,9032.64,7927.61,8379.79,aussen
8519.06,7950.8,8550.6,9177.68,8072.15,8506.61,aussen
8655.55,8046.22,8669.44,9291.11,8203.64,8611.95,aussen
8729.4,7881.11,8707.09,9154.05,8273.47,8638.05,aussen
8788.36,6697.06,8714.38,8673.53,8351.63,8613.53,aussen
8812.72,5650.03,7897.69,7586.76,8410.16,8217.76,aussen
8840.35,5124.01,6856.35,6679.38,8419.35,7677.38,aussen
8713.17,4470.01,6878.41,6622.69,8488.51,7038.19,aussen
8289.59,3814.5,6337.21,6073.35,8499.06,6727.1,aussen
8323.03,3832.45,5063.6,5224.17,7668.53,6501.55,aussen
7120.51,3055.23,3358.8,3893.59,6119.77,5820.77,aussen
5318.26,2070.11,2036.4,2376.29,4131.38,4482.39,aussen
4249.13,1496.06,1362.7,1582.65,2900.69,3509.19,aussen
2799.06,1083.03,1021.35,1168.32,2179.35,2548.6,aussen
1796.53,848.01,802.68,897.66,1377.67,1552.8,aussen
1199.27,700.01,655.84,719.83,932.84,1014.9,aussen
804.13,559.5,549.42,597.92,678.92,721.45,aussen
568.57,458.25,441.71,476.96,492.96,514.72,aussen
424.78,386.13,365.85,394.48,377.98,391.86,aussen
307.89,306.06,300.93,326.24,295.99,307.93,aussen
230.95,244.53,242.46,262.12,232.49,241.97,aussen
