violet,blue,green,yellow,orange,red,label
1173.51,653.01,2041.93,1802.22,1955.42,925.49,gang
1183.36,664.81,2061.24,1629.61,2069.98,939.44,gang
1191.13,676.23,1965.12,1486.8,2166.98,952.1,gang
1194.81,688.5,1652.56,1338.4,2234.48,962.99,gang
1191.41,707.35,1295.28,1291.7,2264.13,972.89,gang
1194.67,733.42,1229.64,1327.13,2311.22,978.6,gang
1207,760.88,1232.28,1376.22,2355.4,980.34,gang
1217.9,782.49,1259.75,1455,2363.46,945.67,gang
1233.91,786.84,1376.97,1538.5,2389.51,864.33,gang
1246.32,665.92,1521.18,1583.75,2450.26,767.67,gang
1251.59,550.46,1624.86,1587.87,2510.63,709.83,gang
1225.29,433.73,1703.17,1461.94,2577.27,601.42,gang
1194.15,361.37,1753.46,1362.47,2634.44,541.71,gang
1139.07,304.68,1761.21,1218.73,2675.2,502.35,gang
1103.54,279.34,1777.69,1200.37,2732.58,466.68,gang
1076.77,259.17,1666.84,1083.18,2759.12,437.84,gang
1048.38,244.09,1672.56,1077.09,2788.21,438.55,gang
1023.69,226.54,1511.78,924.05,2792.99,370.28,gang
918.85,171.77,1310.89,787.02,2702.49,327.64,gang
884.92,146.39,1238.45,760.01,2689.75,329.87,gang
890.73,146.85,1177.72,769.21,2638.37,348.79,gang
881.87,143.92,794.36,582.11,2014.19,355.21,gang
702.93,115.96,509.68,420.05,1382.59,360.19,gang
612.97,98.48,387.34,346.53,1145.8,367.07,gang
587.48,88.74,321.17,297.76,1016.9,373.06,gang
584.24,88.37,288.59,280.38,956.45,387.26,gang
588.82,91.43,291.33,293.74,964.1,422.33,gang
611.34,113.19,298.79,317.57,996.59,466.6,gang
638.2,140.07,269.9,322.91,954.3,502.44,gang
626.6,158.46,252.45,302.46,747.15,529.49,gang
629.34,186.92,254.1,340.31,755.43,569.74,gang
641.91,235.73,252.05,370.48,649.72,604.17,gang
643.22,284.15,250.53,401.43,486.86,632.15,gang
630.11,345.54,260.67,480.39,487.87,660.04,gang
650.1,407.08,300.11,586.45,507.79,688.33,gang
668.59,459.08,337.5,680.2,519.61,712.9,gang
686.43,506.27,377.65,768.28,531.75,734.81,gang
698.09,548.04,417.68,845.66,506.87,753.43,gang
715.68,583.04,513.31,948.79,557.69,770.19,gang
739.01,609.73,595.48,1038.31,590.52,784.97,gang
758.71,633.06,690.83,1125.28,645.47,798.47,gang
789.84,647.75,817.95,1219.25,725.72,812.42,gang
820.65,658.78,942.76,1299.53,814.95,824.68,gang
851.89,662.1,1071.98,1368.27,936.45,836.61,gang
886.7,636.05,1198.28,1406.45,1101.91,850.15,gang
921.33,636.65,1297.75,1419.9,1269.02,864.54,gang
952.2,641.98,1352.38,1357.45,1421.91,878.38,gang
977.98,642.98,1381.34,1218.73,1564.72,890.54,gang
997.38,609.49,1399.61,1092.36,1692.75,898.29,gang
1012.34,586.25,1350.3,969.18,1797.48,904.86,gang
1022.51,599.22,1118.65,975.16,1862.13,917.48,gang
1034.86,634.7,947.83,1037.45,1882.82,932.33,gang
1055.67,672.23,1003.14,1155.3,1905.13,935.19,gang
1084,689.51,1152.13,1259.87,1976.92,847.6,gang
1108.3,584.75,1314.12,1346.28,2076.13,767.3,gang
1130.87,537.38,1468.4,1435.06,2165.62,732.65,gang
1155.79,541.24,1616.46,1521.95,2254.95,706.32,gang
1179.21,548.91,1737.02,1601.26,2317.16,708.59,gang
1200.49,554.72,1851.12,1668.53,2376.64,709.13,gang
1219.54,558.55,1963.2,1721.58,2440.38,696.07,gang
1234.48,540.78,2061.18,1758.52,2498.54,688.53,gang
1247.94,535.39,2156.17,1784.97,2575.29,646.77,gang
1254.64,493.19,2233.15,1798.07,2652.76,611.88,gang
1260.58,463.1,2285.33,1790.54,2718.28,600.94,gang
1223.79,386.55,2187.67,1512.27,2751.75,575.97,gang
1167.39,332.27,2186.83,1388.63,2817.08,503.49,gang
1126.7,300.14,2030.92,1226.82,2860.67,442.24,gang
1040.85,248.07,1868.96,1095.41,2890.5,395.12,gang
947.42,198.03,1600.48,901.2,2877.75,333.06,gang
785.71,140.52,1236.74,688.1,2617.88,273.53,gang
718.86,114.26,844.37,521.55,2212.44,256.77,gang
701.43,108.13,746.18,520.28,2158.72,264.79,gang
714.29,110.82,772.37,538.25,2194.25,276.41,gang
741.26,117.63,820.53,576.52,2248.62,299.27,gang
776.83,128.47,872.08,618.97,2301.76,329.94,gang
809.95,136.42,908.17,654.37,2334.98,365.75,gang
841.65,147.88,920.35,678.44,2335.19,406.07,gang
862.19,157.39,830.18,679.59,2123.59,443.77,gang
876.97,166.65,781.09,675.8,2099.3,482.19,gang
892.17,181.99,583.04,567.4,1843.15,514.47,gang
844.59,192.09,405.52,451.2,1484.57,541.22,gang
781.29,205.88,309.26,424.6,1213.79,571.2,gang
778.65,233.59,279.13,444.24,1084.39,605.88,gang
769.82,266.23,255.57,466.12,950.2,637.59,gang
759.41,301.51,242.78,483.3,822.1,665.13,gang
761.97,334.96,238.39,500.07,725.55,689.42,gang
726.99,361.06,238.65,520.57,603.77,710.38,gang
729.19,395.46,244.59,563.41,556.89,729.64,gang
739.97,427.81,272.43,624.77,563.4,745.08,gang
750.37,457.73,324.39,699.29,584.16,758.37,gang
778.53,485.46,439.45,806.46,671.44,768.43,gang
812.08,503.51,553.6,895.32,763.2,777.39,gang
844.37,511.36,687.44,978.68,890.68,786.95,gang
879.64,491.68,842.8,1047.72,1061.01,800.45,gang
915.67,496.11,997.52,1100.34,1240.61,820.61,gang
949.1,516.3,1111.37,1137.41,1405.45,840.35,gang
978.39,543.67,1168.63,1159.17,1552.8,860.01,gang
1007.75,585.7,1218.87,1207.95,1697.82,876.91,gang
1036.18,631.73,1278.08,1287.66,1838.04,883.42,gang
1064.06,672.46,1371.77,1402.59,1973.84,825.21,gang
1090.96,682.21,1532.29,1495.83,2112.15,695.11,gang
1107.26,580.61,1666.76,1534.55,2249.34,586.05,gang
1107.83,439.8,1739.29,1442.77,2368.8,492.03,gang
1059.42,329.4,1756.46,1233.89,2450.42,435.01,gang
1006.71,260.7,1761.41,1087.94,2518.48,386.01,gang
981.35,226.35,1697.71,972.97,2568.73,356,gang
883.68,165.18,1350.35,729.99,2524.37,310.5,gang
790.34,125.09,1063.68,567.49,2382.68,287.25,gang
706.67,99.04,721.34,396.25,2013.84,264.63,gang
649.33,83.52,607.67,340.12,1904.92,267.66,gang
656.2,83.87,618.5,345.61,1920.93,272.3,gang
