violet;blue;green;yellow;orange;red;label
563.96;373.25;1395.12;962.5;1222.85;361.3;gang
585.47;391.42;1425.41;984.05;1281.27;378.17;gang
598.82;405.98;1436.87;1014.15;1323.64;382.96;gang
624.04;416.78;1339.43;1000.57;1341.68;396.96;gang
632.13;417.1;1022.72;933.29;1306.84;408.87;gang
628.07;407.05;697.36;855.14;1168.92;414.58;gang
621.53;397.53;538.68;833.57;1007.46;421.82;gang
614.77;392.76;562.41;782.29;1011.11;434.64;gang
626.39;353.88;586.17;740.64;1028.2;421.32;gang
603.19;358.49;603.85;749.88;1028.78;431.39;gang
611.68;379.24;643.87;785.59;1031.9;445.85;gang
639.01;399.92;720.38;844.33;1073.51;451.96;gang
664.31;411.73;782.54;882.4;1141.06;462.57;gang
669.98;427.55;863.09;915.66;1189.26;471.61;gang
680.88;442.6;950.28;952.99;1225.03;470.81;gang
699.39;450.44;1048.35;997.89;1260.63;475.82;gang
699.65;465.1;1092.02;1023.2;1271.96;480.94;gang
716.59;471.49;1009.01;1028.38;1270.48;486.35;gang
716.29;482.24;801.5;948.69;1131.74;473.67;gang
608.15;427.12;540.75;701.35;821.37;474.11;gang
447.07;308.06;403.38;447.67;527.19;381.05;gang
294.04;198.53;407.04;329.34;372.09;254.53;gang
204.52;149.26;466.53;349.1;374.38;170.76;gang
205.07;163.94;527.08;412.89;390.65;168.88;gang
221.86;192.64;636.07;466.5;434.68;187.49;gang
249.27;218.68;710.77;544.85;473.41;203.24;gang
279.25;252.71;794.59;619.87;531.87;233.52;gang
313.42;281.34;864.23;665.98;559.98;252.77;gang
329.38;299.81;887.81;726.48;582.69;269.19;gang
361.74;326.63;945.83;767.23;606.72;298.27;gang
381.57;344.56;975.54;816.81;662.35;310.64;gang
424.51;364.21;1061.29;857.23;711.51;337.08;gang
444.96;372.79;1100.26;908.81;802.66;350.57;gang
483.06;385.61;1142.03;941.73;851.99;357.81;gang
522.66;399.25;1186.03;970.55;906.09;366.23;gang
559.89;407.82;1213.03;1005.4;954.88;372.71;gang
594.3;411.84;1246.82;1030.76;1008.2;383.54;gang
603.37;430.16;1269.54;1061.48;1078.48;403.29;gang
633.43;443.44;1314.59;1074.23;1151.83;411.26;gang
640.39;453;1380.03;1097.61;1184.95;430.43;gang
666.75;465.6;1387.13;1116.65;1255.95;432.79;gang
671.98;475.24;1433.21;1133.98;1277.66;449.31;gang
692.68;484.21;1347.61;1151.89;1326.99;450.78;gang
698.71;476.11;1166.3;1016.94;1205;458.4;gang
630.36;463.55;685.15;687.47;794;403.2;gang
410.18;300.78;404.08;400.24;458.5;283.1;gang
235.09;170.39;248.04;239.62;274.75;160.05;gang
136.04;99.19;159.02;150.31;171.87;92.53;gang
81.02;60.1;107.01;98.65;112.94;56.26;gang
50.01;37.05;76;67.33;78.97;36.13;gang
32.51;24.52;57.5;48.66;59.98;25.07;gang
23.25;16.76;46.75;37.33;49.49;18.53;gang
18.13;12.38;40.38;31.17;42.75;14.27;gang
15.06;10.69;37.69;28.08;38.37;12.13;gang
13.53;9.85;36.34;26.54;36.19;11.57;gang
13.27;9.42;36.71;26.79;36.37;11.28;gang
13.44;9.58;37.84;27.61;37.13;11.45;gang
14;10.02;39.45;29.05;38.22;12.01;gang
15;11.12;42.11;32.04;39.7;13.11;gang
16.5;19.91;96.3;80.84;41.03;14.8;gang
27.75;62.22;240.87;190.15;100.22;44.52;gang
93.97;97.7;335.38;231.14;261.6;87.57;gang
144.77;59.35;202.19;142.07;325.94;88.41;gang
92.89;38.67;126.6;93.03;191.97;56.7;gang
58.44;26.84;83.3;64.02;115.49;36.35;gang
37.72;19.42;58.15;46.51;73.24;24.18;gang
24.36;14.21;41.07;32.75;47.12;16.09;gang
16.18;10.6;32.04;25.88;34.06;12.04;gang
12.59;8.8;29.02;22.94;29.03;10.02;gang
11.8;8.4;29.72;23.44;28.52;10.01;gang
12.02;8.66;32.15;25.2;29.46;10.31;gang
12.81;9.29;86.63;49.68;31.32;11.08;gang
15.03;26.57;226.37;132.51;91.19;17.97;gang
64.43;41.71;227.33;145.96;203.17;37.97;gang
66.69;29.35;139.67;93.98;129.58;30.99;gang
44.84;22.18;91.33;64.49;86.29;23.99;gang
30.42;17.09;64.17;45.75;60.15;18;gang
21.21;13.04;49.08;33.87;44.57;13;gang
15.61;10.02;42.54;28.44;38.29;10;gang
12.8;8.51;39.77;26.72;37.14;9;gang
12.4;8.26;37.39;26.85;36.57;9;gang
12.46;8.33;33.69;26.86;34.29;9.2;gang
12.52;8.5;29.85;25.43;30.64;9.48;gang
11.76;8.55;27.92;24.22;26.82;9.63;gang
11.38;8.69;28.03;24.29;25.41;9.87;gang
11.19;8.82;28.02;23.65;24.71;10.08;gang
10.59;8.41;27.51;21.82;24.35;10.04;gang
9.8;7.71;27.66;21.94;24.18;9.52;gang
9.92;7.94;29.29;23.15;24.96;9.77;gang
10.63;8.84;32.06;25.43;27.86;10.79;gang
11.96;10.16;35.36;28.49;30.48;12.51;gang
13.47;11.64;39.42;32.34;33.53;14.26;gang
15.42;12.88;44.48;35.51;38.68;15.64;gang
17.08;13.99;47.53;37.66;41.91;18.77;gang
18.47;15.19;50.98;40.39;44.02;20.79;gang
19.82;16.37;54.98;43.45;47.02;21.61;gang
21.24;17.33;58.98;46.31;50.11;22.45;gang
22.72;18.1;62.88;48.88;53.8;23.11;gang
24.05;18.69;66.3;50.99;57.72;23.5;gang
25.14;19.22;69.17;52.99;61.35;23.95;gang
26.33;19.9;72.05;54.89;64.82;24.55;gang
27.59;20.61;75.94;57.4;68.13;25.4;gang
29.03;21.85;79.15;60.66;70.32;26.46;gang
30.43;23.46;81.23;63.39;71.19;27.81;gang
31.29;24.82;83.31;65.16;71.09;28.73;gang
31.96;25.84;85.78;66.84;71.68;29.36;gang
32.46;26.45;87;68.46;72.92;29.62;gang
32.92;27.21;87.1;68.91;73.62;30.06;gang
33.03;27.49;83.05;65.96;71.31;29.53;gang
32.01;27.54;83.03;65.96;67.66;29.68;gang
32.01;27.68;84.22;66.36;67.99;29.91;gang
32.41;27.92;88.2;68.03;70.29;30.52;gang
33.27;28.52;94.38;71.12;73.96;31.37;gang
34.84;29.57;102.04;75.21;78.87;32.53;gang
37.35;31.31;112.24;84.09;85.68;35.48;gang
42.82;40.28;187.11;118.98;115.81;46.23;gang
73.24;71.85;321.3;212.68;216.93;67.41;gang
108.91;108.67;439.27;313.22;285.64;92.37;gang
156.02;176.7;556.75;458.79;421.47;116.33;gang
191.12;368.73;1065.37;1012.01;487.33;246.6;gang
461.81;511.16;1838.83;1391.21;1374.39;369.54;gang
694.83;445.58;1618.42;1245.11;1907.25;340.77;gang
585.41;456.32;1645.58;1271;1371.63;354.99;gang
608.87;467.99;1700.52;1302;1403.66;380.89;gang
638.69;476.29;1752.27;1337.5;1432.4;407.3;gang
673.42;473.15;1793.04;1375.85;1462.16;433.77;gang
700.97;490.63;1488.02;1394.06;1132.08;462.4;gang
563.49;506.67;2335.42;1469.16;1981.27;448.2;gang
906.64;552.7;2877.98;2130.44;2687.94;645.68;gang
1162.07;816.53;2210.49;1533.22;1798.97;902.41;gang
870.04;559.27;2216.84;1552.2;1859.57;642.71;gang
884.23;571.74;1759.92;1155.1;1340.79;646.13;gang
627.62;413.87;1782.13;1183.39;1399.81;458.07;gang
654.76;432.18;1161.06;923.69;1164.4;471.16;gang
452.38;293.59;1230.76;939.23;1185.66;322.58;gang
475.94;307.83;1248.88;975.2;1244;327.42;gang
508.85;330.45;838.44;817.6;883;347.18;gang
511.86;338.6;813.72;543.3;587.5;364.76;gang
410.43;288.3;776.36;376.15;471.25;368.19;gang
348.72;203.15;501.18;277.58;341.12;304.09;gang
253.86;136.08;354.59;219.79;259.06;198.55;gang
172.43;103.04;333.3;194.89;216.03;138.27;gang
133.21;89.02;322.65;199.5;211.02;112.64;gang
128.61;89.62;381.08;216.05;242.71;111.82;gang
129.95;90.16;373.54;224.35;253.54;112.34;gang
131.25;88.58;424.39;237.31;281.79;106.17;gang
132.23;87.79;439.95;250.88;297.81;100.58;gang
136.4;91.31;508.55;282.89;344.33;99.79;gang
147.56;89.65;539.2;278.95;396.2;94.9;gang
149.11;96.49;542.48;313.65;419.08;96.01;gang
154;114.64;587.83;373.79;351.54;105.71;gang
183;142.38;633.95;446.91;327.27;129.64;gang
207.5;179.34;527.47;501.62;330.94;163.87;gang
187.75;215.5;529.13;453.81;401.35;181.48;gang
194.97;227.05;629.51;438.4;520.51;154.74;gang
237.38;169.03;738.66;508.66;646.76;155.67;gang
291.14;192.72;741;574.8;703.89;184.3;gang
308.42;215.25;822.9;576.32;731.6;201.57;gang
335.78;225.63;869.41;645.99;829.64;216.71;gang
378.1;254.66;895.17;503.99;595.82;247.54;gang
285.55;199.83;980.95;567.79;679.24;199.27;gang
325.3;228.65;1007.35;630.61;785.91;220.24;gang
372.07;254.08;767.68;533.31;797.82;250.82;gang
372.46;207.54;848.01;544.88;742.91;264.94;gang
379.61;201.77;888.81;567.89;837.82;215.97;gang
391.65;153.89;593.4;404.94;824.91;182.98;gang
274.33;105.44;382.7;272.47;502.45;123.49;gang
177.66;85.22;283.85;225.74;325.73;93.25;gang
131.33;86.8;323.97;246.36;269.36;79.12;gang
115.67;95.82;339.77;281.13;279.13;84.21;gang
144.4;113.94;468.39;336.31;396.11;94.69;gang
161.76;146.44;496.95;410.18;412.8;120.72;gang
221.38;179.6;633.76;494.06;532.02;151.45;gang
285.75;157.3;724.68;486.53;663.52;161.5;gang
303.27;179.07;753.61;404.77;757.27;155.75;gang
269.14;207.46;696.31;419.99;812.74;175.98;gang
251.07;235.92;780.28;390.49;906.87;163.99;gang
286.26;227.96;885.55;399.15;1008.68;143.49;gang
348.23;188.98;971.09;500.53;1072.41;174.34;gang
396.61;224.98;974.38;519.58;856.71;213.21;gang
321.81;235.68;1049.05;546.72;895.74;232.99;gang
266.9;186.84;1128.04;609.45;953.26;184.99;gang
302.71;216.26;1193.04;684.3;1033.64;192.1;gang
353.54;245.43;1224.53;687.87;913.32;218.99;gang
350.77;250.09;1274.58;738.39;969.39;179.99;gang
373.49;271.28;1290.52;789.45;1042.95;196.69;gang
413.04;296.95;1251.76;826.7;1109.35;220.62;gang
450.44;318.36;859.38;743.85;1145.52;248.56;gang
467.2;243.18;872.54;546.43;747.76;266.41;gang
306.6;170.09;881.89;477.71;778.68;164.7;gang
188.8;103.04;490.44;275.86;448.34;101.35;gang
113.4;65.02;277.72;165.93;256.17;65.68;gang
71.2;44.01;165.86;107.46;155.09;44.84;gang
49.6;31.01;110.93;75.73;108.04;31.92;gang
36.3;22;79.47;53.37;81.52;22.46;gang
26.15;16;57.23;37.68;59.76;16.23;gang
19.07;11.5;45.62;28.84;46.88;12.11;gang
15.04;8.75;40.31;24.42;39.94;10.06;gang
13.52;7.88;38.15;24.58;37.47;9.03;gang
13.26;7.99;34.58;24.82;34.74;9.13;gang
13.13;8.19;30.29;23.91;30.87;9.31;gang
12.56;8.37;26.14;21.96;27.43;9.48;gang
11.78;8.43;24.07;20.98;25.22;9.63;gang
10.89;8.49;22.04;19.49;23.11;9.67;gang
9.95;8.24;20.52;17.74;22.05;9.7;gang
9.47;7.62;18.26;15.87;19.53;8.85;gang
8.24;6.81;16.63;13.94;17.26;7.93;gang
7.62;6.41;16.31;14.04;16.13;7.46;gang
7.66;6.47;16.68;14.34;16.22;7.23;gang
7.69;6.23;17.11;14.7;16.4;7.12;gang
7.82;6.31;17.4;14.93;16.56;7.06;gang
7.84;6.38;17.46;15.04;16.6;7.15;gang
7.86;6.44;17.23;15.02;16.3;7.24;gang
7.87;6.22;17.12;14.51;16.15;7.12;gang
7.43;6.11;16.56;13.76;15.58;7.06;gang
7.22;5.56;16.6;13.38;15.29;6.53;gang
7.11;5.28;16.74;13.19;15.14;6.26;gang
7.05;5.14;16.97;13.09;15.33;6.13;gang
7.15;5.22;17.47;13.38;15.6;6.32;gang
7.53;5.7;18.92;15.05;16.34;6.89;gang
8.38;6.63;21.93;18.24;18;7.9;gang
10.14;8.27;41.34;24.52;21.3;9.51;gang
12.63;10.64;139.3;55.97;26.07;11.26;gang
16.27;27.78;327.37;180.17;132.47;16.33;gang
96.44;84.8;361.24;239.85;314.22;71.6;gang
147.8;65.9;216.12;152.93;286.11;82.74;gang
97.4;44.45;135.06;101.46;173.55;54.87;gang
63.2;31.23;88.03;69.23;107.28;35.93;gang
40.1;21.61;58.51;47.12;66.64;22.97;gang
25.05;14.81;38.76;31.56;41.32;14.48;gang
15.52;10.4;27.38;22.28;27.16;9.74;gang
10.26;7.7;20.69;17.14;19.58;7.37;gang
8.13;6.35;17.84;15.07;16.29;6.69;gang
7.07;6.18;16.92;14.03;15.14;6.34;gang
7.03;6.09;16.93;14.13;15.07;6.41;gang
7.13;6.18;17.14;14.32;15.27;6.57;gang
7.32;6.26;17.52;14.59;15.64;6.71;gang
7.58;6.33;18.47;15.13;16.27;6.94;gang
8.03;6.5;19.52;15.81;17.05;7.25;gang
8.52;6.75;21.67;17.23;18.44;7.72;gang
9.47;7.38;25.7;19.71;21.1;8.55;gang
10.72;8.04;34.33;22.04;24.29;9.39;gang
12.05;8.63;90;24.34;32.86;10.15;gang
13.35;9.07;156.9;36.1;112.47;10.74;gang
24.31;9.56;197.11;43.99;195.23;11.37;gang
37.18;10.01;130.06;43.99;241.3;12.63;gang
38.16;10.51;89.53;41;147.65;13.17;gang
31.08;10.86;69.26;39;98.33;13.65;gang
27.54;11.17;65.13;39.3;79.16;14.28;gang
27.27;11.65;65.07;39.77;70.58;14.76;gang
26.14;11.99;62.53;39.89;63.29;15.08;gang
24.07;12.19;55.77;37.95;55.15;15.17;gang
20.53;12.09;45.38;32.47;44.57;14.09;gang
16.77;11.05;37.69;28.24;36.79;12.54;gang
14.88;10.02;34.35;25.62;33.89;11.77;gang
12.94;9.51;31.17;23.31;30.95;10.89;gang
11.97;8.76;27.09;20.65;27.47;10.44;gang
10.49;7.88;22.54;17.83;23.74;9.72;gang
9.24;6.94;18.77;14.91;20.37;8.36;gang
7.62;5.47;15.89;12.46;17.18;6.68;gang
6.31;4.73;13.94;11.23;15.09;5.84;gang
5.66;4.37;13.95;10.61;14.05;5.42;gang
5.69;4.18;14.25;10.85;14.14;5.48;gang
6.12;4.57;16.13;12.57;15.33;6.23;gang
7.61;6.61;20.82;18.71;17.59;8.11;gang
10.25;34.45;124.93;113.04;21.64;15.4;gang
50.52;91.8;314.74;247.84;189.67;60.96;gang
129.17;99.62;191.37;151.42;207.4;68.76;gang
78.59;58.31;120.19;95.71;125.2;43.38;gang
47.79;36.16;80.59;64.35;78.6;28.69;gang
30.4;24.58;57.3;46.18;52.8;20.35;gang
20.7;17.79;43.15;34.59;37.4;15.67;gang
14.85;13.39;36.07;27.79;30.2;12.34;gang
11.92;10.7;33.54;24.9;29.1;10.17;gang
10.96;9.35;32.27;23.95;29.29;9.58;gang
10.97;9.17;29.63;23.47;28.65;9.63;gang
10.97;9.09;26.82;21.74;26.32;9.66;gang
10.48;8.54;25.41;20.87;24.16;9.7;gang
9.74;8.27;23.7;19.93;22.58;9.73;gang
8.87;8.14;24.23;20.14;21.79;9.36;gang
8.98;8.32;25.71;20.83;22.51;9.43;gang
9.19;8.49;27.24;21.54;23.46;9.58;gang
9.47;8.74;28.92;22.49;24.71;9.83;gang
9.92;9.07;30.82;23.54;26.24;10.14;gang
10.43;9.36;32.14;24.19;27.82;10.53;gang
10.89;9.62;33.93;25.17;29.14;10.88;gang
11.5;10.16;36.33;26.55;31.02;11.49;gang
12.35;10.65;38.6;28;33.12;12.24;gang
13.21;11.38;42.24;30.6;35.41;13.22;gang
14.79;12.84;46.92;34.44;39.37;14.89;gang
17.01;14.66;51.53;38.79;44.13;17.2;gang
19.81;16.89;57.77;44.41;49.12;19.98;gang
23.43;19.7;71.1;53.67;56.41;23.39;gang
28.59;23.13;134.89;78.81;74.47;26.95;gang
36.13;27.22;169.1;104.22;109.22;30.25;gang
49.92;33.9;261.99;140.1;182.1;34.03;gang
66.92;38.81;311.29;176.89;224.99;37.72;gang
81.43;50.03;410.66;226.8;306.89;46.45;gang
103.39;57.82;436.89;271.62;381.2;51.51;gang
120.35;84.84;538.2;356.66;408.48;83.96;gang
166.81;114.06;638.68;434.89;479.73;122.76;gang
209.33;142.85;640.32;488.9;491.86;159.48;gang
230.5;153.87;703.58;548.71;586.67;174.64;gang
258.85;179.48;791.83;567.74;644.91;197.97;gang
295.66;199.03;824.74;624.47;745.31;217.08;gang
336.7;214.73;910.77;657.62;690.66;234.67;gang
370.63;244.56;952.29;702.66;802.29;259.6;gang
412.67;245.9;1018.26;738.39;711.65;264.34;gang
437.8;273.61;1051.64;773.05;811.68;285.21;gang
467.22;257.81;1076.77;775.75;661.34;297.59;gang
419.11;273.52;1112.1;812.87;755.61;307.13;gang
446.3;280.27;1028.55;674.44;790.15;326.11;gang
348.15;291.44;1099.69;728.09;816.23;254.56;gang
383.93;319.8;1122.32;773.88;919.11;273.8;gang
427.14;339.92;796.16;776.1;957.9;296.42;gang
457.13;310.46;571.08;618.55;971.21;290.71;gang
377.56;185.23;379.54;385.27;658.6;179.86;gang
229.78;121.12;293.27;277.64;409.8;123.43;gang
154.89;90.56;301.94;221.82;286.9;96.21;gang
119.95;83.28;340.85;231.54;272.95;87.11;gang
107.97;82.64;346.66;242.08;275.56;83.55;gang
108.18;76.32;393.3;247.07;299.5;78.28;gang
101.59;70.66;380.65;250.97;301.35;74.14;gang
102.33;72.59;431.88;272.57;304.61;72.57;gang
107.8;69.3;478;272.29;340.05;71.78;gang
108.42;78.57;490.8;288.76;387.05;73.51;gang
111.77;107.31;516.32;304.48;466.44;88.26;gang
128.9;134.88;612.98;324.93;574.5;92.33;gang
181.21;143.89;639.79;406.14;605.35;126.3;gang
219.19;174.6;691.11;379.07;569.17;164.87;gang
188.09;162.3;796.6;446.96;663.86;166.28;gang
237.18;189.67;672.8;504.67;730.17;196.75;gang
270.37;210.6;731.12;408.33;539.09;230.28;gang
256.68;172.3;841.61;483.2;650.98;180.14;gang
302.41;200.17;725.8;537.48;726.88;208.82;gang
324.77;214.95;771.32;439.24;553.94;238.04;gang
249.39;157.48;850.59;484.22;652.75;182.02;gang
270.05;136.74;840.8;486.69;727.67;161.01;gang
276.74;98.37;549.9;333.35;708.34;128.01;gang
200.87;77.18;372.95;240.67;445.67;99;gang
139.94;70.09;298.97;203.34;300.83;85.5;gang
114.47;80.38;314.48;239.3;240.42;86.75;gang
136.92;97.44;448.13;306.47;329.18;92.28;gang
161.63;120.4;453.12;357.03;397.26;114.95;gang
203.17;156.76;576.1;445.72;477.13;148.45;gang
258.75;140.38;590.89;391.86;583.22;150.31;gang
247.87;171.74;689.6;474.08;610.3;178.18;gang
289.79;174.77;716.64;412.54;709.57;185.96;gang
245.39;199.79;799.58;492.18;649.78;203.66;gang
285.35;208.21;868.92;520.77;759.11;225.7;gang
316.12;209.99;805.96;420.38;840.99;192.35;gang
283.06;234.49;690.98;429.04;896.2;192.81;gang
284.35;253.44;770.68;429.02;974.78;165.41;gang
320.62;193.22;852.31;506.92;1046.8;178.77;gang
359.96;218.2;643.66;562.33;878.4;210.79;gang
350.48;234.48;733.99;510.66;886.86;226.71;gang
352.63;201.24;832.59;590.2;984.97;214.36;gang
392.67;230.62;604.8;619.88;1015.88;245.72;gang
408.9;233.95;667.62;520.44;655.94;262.15;gang
297.45;240.06;786.05;600.4;726.14;228.07;gang
339.71;271.25;836.95;648.96;840.23;256.07;gang
382.63;243.63;752.97;520.48;851.51;273.86;gang
282.82;257.16;861.38;593.83;712.75;220.43;gang
331.44;287.45;939.64;651.25;837.88;252.59;gang
380.79;206.22;693.32;516.12;867.79;259.23;gang
42.15;32.58;120.96;91.61;106.14;41.08;gang
45.63;40.82;229.26;161.25;130.32;44.47;gang
99.57;77.74;328.14;231.82;227.49;80.02;gang
141.01;108.26;424.52;302.24;330.64;115.02;gang
178.11;139.94;526.97;377.42;439.08;143.92;gang
224.3;158.34;608.57;439.08;490.97;159.03;gang
259.07;181.01;668.62;478.77;556.87;186.82;gang
276.76;201.21;730.46;527.49;646.28;209.84;gang
298.09;212.19;796.71;579.84;699.66;218.96;gang
327.28;230.17;828.54;603.16;756.09;242.06;gang
337.65;231.65;891.48;647.24;797.68;242.66;gang
361.59;249.29;908.44;662.62;841.01;261.69;gang
358.29;253.06;961.49;701.46;861.51;247.84;gang
379.46;268.75;934.75;709.91;875.06;266.06;gang
389.12;269.08;970.17;716.62;761.03;282.55;gang
314.56;240.54;1008.45;747.96;786.83;240.78;gang
328.8;253.98;968.23;769.26;796.94;252.2;gang
339.82;263.99;976.9;698.13;623.47;270.48;gang
275.91;226.99;990.11;721.82;641.43;244.74;gang
291.22;237.19;995.8;746.74;679.48;248.97;gang
312.9;245.57;1022.02;772.86;740.13;235.48;gang
334.41;217.29;1059.92;779.48;808.52;235.63;gang
303.7;232.56;1012.96;748.74;834.27;254.77;gang
324.73;248.6;1042.86;779.76;862.44;266.99;gang
350.26;243.3;1073.98;692.88;926.5;242.5;gang
312.13;257.97;1022.99;721.19;761.75;248.65;gang
326.52;260.47;1052.49;728.87;819.17;226.82;gang
331.37;242.74;1008.74;680.94;864.16;182.41;gang
320.68;246.66;1028.77;709.44;757.08;186.97;gang
335.11;251;1065.29;726.3;820.37;191.87;gang
331.56;200;1078.56;690.15;762.19;143.44;gang
279.78;184;1102.11;693.23;775.57;137.72;gang
284.8;151.5;1051.55;589.62;815.31;131.86;gang
247.4;137.25;1059.3;589.96;738.15;116.43;gang
251.46;125.12;1044.65;549.98;788.04;119.69;gang
257.71;114.06;1054.58;554.68;732.52;107.34;gang
265.54;117.66;1068.93;569.81;788.37;114.61;gang
283.99;123.89;1003.96;576.83;842.03;123.95;gang
290.49;141.8;1038.17;620.65;766.52;136.75;gang
318.44;163.62;1070.05;651.08;826.56;161.08;gang
355.8;173.56;1043.02;651.27;888.31;182.77;gang
359.32;194.1;1068.22;687.05;782.65;196.69;gang
373.29;212.79;1098;721.04;800.59;219.12;gang
393.46;224.21;1127.8;752.64;825.93;240.71;gang
410.81;235.89;1081.4;780.27;737.46;260.94;gang
371.41;254.5;1104.06;680.14;807.42;272.25;gang
397.76;258.05;1141.65;712.02;877.38;270.12;gang
430.59;270.65;940.33;739.12;745.19;288.41;gang
396.79;287.68;983.19;682.56;801.47;302.97;gang
407.31;246.84;1021.97;713.7;868.42;254.48;gang
425.58;254.16;1012.49;744.23;903.58;263.74;gang
442.62;268.54;1013.24;734.62;750.79;280.96;gang
418.31;276.19;1061.71;740.56;793.61;295.87;gang
422.58;269.09;1098.54;774.8;864.25;253.93;gang
441.02;281.88;1048.77;801.82;917.42;265.24;gang
460.62;296.3;981.89;770.91;859.71;283.12;gang
464.16;302.07;1021;702.95;789.86;300.6;gang
361.08;251.03;1050.1;735.26;804.87;254.3;gang
372.57;264.53;1057.19;767.73;838.38;262.37;gang
395.91;279.58;878.59;721.87;855.55;281.53;gang
403.62;261.29;928.63;728.38;757.77;296.48;gang
385.31;266.86;971.47;763.34;819.5;263.24;gang
407.18;281.47;879.74;755.67;836.05;280.02;gang
366.09;256.74;943.56;779.9;885.84;274.51;gang
387.88;269.26;897.28;799.21;936.16;285.76;gang
404.79;276.94;950.65;736.61;822.08;302.38;gang
374.4;265.97;998.69;773.45;899.57;258.69;gang
400.26;279.97;873.84;782.3;907.11;275.52;gang
410.23;290.77;919.06;644.15;898.56;295.37;gang
310.12;288.89;975.45;656.64;940.6;305.73;gang
327.9;240.94;1022.91;694.37;1005.64;238.37;gang
355.71;245.55;1065.52;734.13;1067.88;216.68;gang
381.64;221.27;1112.27;763.22;1124.79;193.34;gang
401.88;203.14;1157.14;732.61;1176.61;186.17;gang
402.39;219.92;1030.07;652.81;1196.45;203.25;gang
366.2;245.13;1054.46;703.82;788.72;230.93;gang
387.58;263.52;1110.32;749.44;835.35;257.14;gang
416.22;238.76;1118.58;672.22;910.92;268.22;gang
388.11;254.38;1137.23;708.6;771.46;275.7;gang
406.5;263.94;1142.9;720.24;842.61;290.03;gang
415.65;266.95;1166.71;749.32;830.31;272.01;gang
427.98;277.56;1170.64;761.38;892.18;284.81;gang
433.09;267.28;1195.18;785.05;876.09;271.41;gang
444.18;273.45;1198.16;795.24;942.28;279.27;gang
454.56;238.22;1211.34;798.92;877.64;277.13;gang
434.28;238.11;1219.51;814.02;939.38;278.92;gang
450.75;238.3;1163.25;699.01;934.69;283.13;gang
390.38;219.65;1177.83;717.21;976.82;262.56;gang
408.94;226.19;1132.41;720.59;1002.44;277.01;gang
404.47;241.87;1161.67;753.93;830.22;263;gang
418.72;264.08;1194.31;789.64;881.4;277.4;gang
449.75;274.37;1153.15;776.82;950.36;297.26;gang
469.87;273.19;1077.58;784.74;950.18;280.63;gang
388.94;285.67;792.29;725.37;630.09;286.47;gang
308.47;260.83;496.14;462.68;399.54;264.73;gang
196.23;160.42;464.57;321.34;295.77;166.87;gang
153.62;115.21;520.61;348.31;316.1;127.93;gang
172.76;130.49;566.55;414.08;330.59;140.34;gang
178.78;162.94;659.2;429.97;453.03;148.81;gang
225.7;174.34;662.88;491.57;472.02;179.43;gang
228.73;191.41;748.49;536.12;571.82;187.18;gang
266.46;211.37;758.74;567.6;619.04;211.26;gang
286.01;222.33;835.77;599.64;664.54;227.34;gang
309.81;238;861.99;645.38;710.38;241.3;gang
332.93;254.1;895.39;662.34;622.19;261.97;gang
343.04;268.39;927.35;713.41;672.37;270.08;gang
374.43;288.45;812.18;630.2;627.69;292.97;gang
330.72;246.73;838.66;664.98;630.72;243.48;gang
340.45;264.85;789.33;692.68;649.25;259.34;gang
353.3;272.77;838.2;700.52;610.12;278.6;gang
355.67;282.59;893.28;750.76;664.81;263.3;gang
381;302.03;880.64;757.89;721.63;285.77;gang
390.5;272.02;935.77;775.4;732.07;297.09;gang
411.75;289.81;962.8;809.76;788.26;305.38;gang
439.58;306.93;977.02;703.88;781.13;323.65;gang
436.79;277.47;1035.12;723.09;801.22;333.08;gang
436.39;280.32;1098;770.18;878.6;257.54;gang
463.65;298.19;1107.7;814.96;948.04;270.69;gang
493.89;318.17;921.85;848.87;964.13;289.42;gang
519.1;335.75;952.37;887.18;996.22;304.28;gang
542.09;280.38;1023.73;873.59;1070.1;244.64;gang
422.05;300.04;1013.86;898.53;856.55;269.97;gang
452.54;280.52;1057.28;823.27;935.29;277.78;gang
443.77;295.07;1043.14;844.84;890.65;281.6;gang
419.39;315.26;1103.43;887.06;875.82;295.84;gang
439.85;332.13;1140.68;910.25;960.04;316.16;gang
467.16;317.57;1029.34;739.62;970.34;332.54;gang
345.58;320.91;1084.21;775.76;835.67;247.77;gang
361.82;334.52;1111.79;808.79;917.6;266.89;gang
394.24;338.77;968.89;660.39;941.04;290.4;gang
365.12;260.88;1051.5;703.45;935.02;278.7;gang
384.61;280.2;1112.45;765.91;1025.82;282.93;gang
431.55;302.38;845.23;784.72;1078.74;302.24;gang
467.09;284.19;759.61;542.36;804.87;304.31;gang
342.55;175.59;501.81;360.68;558.43;197.66;gang
221.27;119.3;354.4;280.84;373.22;136.83;gang
162.64;125.27;360.96;313.96;288.11;137.75;gang
175.67;151.24;424.57;323.86;292.6;161.07;gang
178.01;151.52;531.01;391.07;385.74;163.86;gang
214.41;170.96;591.71;459.47;495.46;179.28;gang
255.26;195.17;603.44;499.32;533.12;204.85;gang
272.04;212.15;697.59;503.69;579.71;231.66;gang
278.93;181.58;792.53;567.32;689.94;200.33;gang
327.74;206.22;722.27;612.89;738.94;222.8;gang
363.67;226.8;765.24;504.94;685.97;247.32;gang
299.83;219.4;771.72;404.97;727.67;257.19;gang
224.92;158.2;499.36;284.99;626.34;241.09;gang
