violet;blue;green;yellow;orange;red;label
7784.18;3510.64;15566.29;14714.08;15546.47;3245.53;atelier
7887.26;3730.98;14840.64;14871.47;14144.73;3504.18;atelier
7923.94;3993.08;14257.82;14980.83;13164.37;3733.06;atelier
8009.94;4060.67;14887.34;15091.24;13866.13;3749.76;atelier
8086.95;4081.4;15498.7;15211.42;14610.42;3664.38;atelier
8104.55;3780.2;16272.93;15136.21;15493.37;3256.69;atelier
7950.78;3334.6;16979.84;15048.6;16261.04;3117.84;atelier
7996.5;3342.74;17526.06;15089.74;16837.83;3145.16;atelier
8008.85;3274.37;18189.55;14457.37;17587.95;2809.08;atelier
6692.42;2479.19;18845.4;12193.69;18081.56;1788.04;atelier
5106.21;2027.09;19340.86;11319.84;17884.78;1196.02;atelier
3911.11;2070.68;19612.17;10754.42;14883.39;890.01;atelier
2867.05;2155.01;19758.25;10730.71;12265.19;796.01;atelier
2449.53;2321.81;19860.73;10834.54;10481.1;813.1;atelier
2383.26;2590.93;19806.86;11002.89;8777.55;869.29;atelier
2397.34;2936.64;19742.43;11300.9;7727.77;988.26;atelier
2420.2;3335.67;18318.22;11536.11;6092.39;1137.24;atelier
2436.88;3752.31;16241.11;11724.79;4606.19;1336.91;atelier
2150.94;4102.08;12498.55;10962.4;2890.1;1479.62;atelier
2188.25;4458.07;11862.78;11119.36;2533.55;1693.86;atelier
2193.72;4747.06;11157.39;11245.62;2539.09;1848.67;atelier
2160.86;4972.36;9842.69;11052.81;2315.05;1906.21;atelier
1778.43;5046.82;9610.85;10667.91;2302.02;1724.6;atelier
1792.39;5117.84;10077.36;10754.21;2484.52;1584.8;atelier
1678.19;4976.42;10894.33;10856.49;2856.17;1386.4;atelier
1709.17;4789.71;11964.49;11076.64;3547.75;1332.2;atelier
1774.06;4540.35;13018.75;11215.28;4333.38;1155.6;atelier
2019.45;4573.62;14067.77;11749.65;6116.44;1275.94;atelier
2559.41;4729.76;14614.39;12315.89;7937.29;1493.25;atelier
3222.37;4955.38;14298.2;12760.2;8958.77;1844.32;atelier
3803.33;5160.84;13112.6;13072.08;9424.79;2232.89;atelier
4275.1;5360.26;12588.3;13345.07;9796.41;2577.5;atelier
4726.59;5452.73;12915.67;13659.46;10511.67;2775.85;atelier
5085.13;4666.87;13982.9;13775.32;11851.1;2727.93;atelier
5312.32;3613.43;14984.21;13558.16;13103.19;2524.96;atelier
5570.78;3266.72;15783.39;13690.64;14063.97;2581.17;atelier
5863.51;3295.04;16387.75;13880.98;14718.78;2698.55;atelier
6138.05;3342.64;16912.98;14033.48;15267.4;2806.79;atelier
6360.25;3351.08;17545.28;14053.53;16045.46;2807.22;atelier
6390.42;2680.04;18232.65;11879.77;16874.41;1882.61;atelier
4841.21;1563.52;18513.68;9033.88;17019.17;1121.3;atelier
3848.61;1025.76;18966.51;8506.94;17253.35;769.15;atelier
3674.3;1034.38;19478.56;8648.15;17619.72;664.08;atelier
3677.67;1076.15;19953.8;8863.53;17996.94;666.37;atelier
3763.81;1209.13;20351.32;9355.68;18517.15;734.23;atelier
3958.62;1446.92;20619.09;9946.01;19034.74;849.11;atelier
4191.16;1758.03;20787.48;10540.01;19462.16;981.2;atelier
4326.85;2069.92;21084.83;11032.31;19629.84;1049.68;atelier
3962.92;2266.03;21383.85;11224.08;16622.92;932.84;atelier
2987.46;2402.53;21437.26;11262.27;12482.96;814.92;atelier
2076.73;2508.37;18678.13;9933.13;7815.98;686.46;atelier
1359.87;2548.34;15355.57;8594.57;4603.99;617.73;atelier
965.43;2586.6;12830.28;7820.28;2823.5;586.36;atelier
768.22;2712.24;11075.64;7700.14;1846.75;591.63;atelier
635.61;2842.72;7858.82;6731.57;1284.87;598.37;atelier
541.8;2881.85;4690.41;5095.29;981.44;593.68;atelier
491.9;2960.06;3128.7;4438.64;825.72;602.41;atelier
466.95;3026.36;2929.85;4304.32;748.36;573.71;atelier
456.98;3038.92;3188.07;4340.99;726.18;520.35;atelier
447.99;2487.46;3526.36;3949.49;732.86;473.68;atelier
448.29;1642.73;3942.22;3391.75;765.28;452.84;atelier
451.76;1073.86;4331.7;2828.87;815.65;450.42;atelier
457.28;778.43;4921.33;2849.39;933.68;451.38;atelier
464.06;620.22;5577.6;2862.75;1158.11;451.94;atelier
481.75;546.61;6483.74;2979.27;1754;450.97;atelier
504.58;482.3;7350.46;3058.15;2508;450.48;atelier
564.32;445.65;8157.52;3102.23;3320;444.24;atelier
566.39;406.83;8404.97;2328.62;3542.3;429.62;atelier
512.69;374.41;6616.98;1664.81;2444.15;404.31;atelier
449.85;337.21;4372.49;1272.9;1720.08;374.16;atelier
417.42;314.6;4550.24;1142.45;1551.04;357.58;atelier
410.21;304.8;5186.32;1261.71;1731.83;347.29;atelier
424.29;320.52;6249.29;1716.94;2160.05;340.64;atelier
442.56;410.17;6988.16;2158.44;2242.05;338.82;atelier
430.78;501.25;7121.84;2360.3;1563.52;335.41;atelier
400.89;555.73;5745.92;2404.37;1153.26;336.67;atelier
390.45;619.25;4131.96;2361.68;948.63;342.8;atelier
393.1;715.73;3283.98;2410.02;871.82;355.12;atelier
400.79;904.86;3373.08;2658.31;859.91;379.11;atelier
414.51;1201.37;3518.37;2999.28;860.32;425;atelier
435.16;1550.33;3816.64;3497.95;865.39;548.2;atelier
522.34;2061.6;4104.07;4094.76;879.35;801.68;atelier
709.31;2617.04;4665.16;4999.28;1039.71;1255.11;atelier
1172.58;3099.94;5662.75;6099.45;1724.44;1785.1;atelier
1699.62;3472.04;6481.27;7087.51;2297.6;2267.09;atelier
2118.96;3876.04;7109.65;7972.66;2717.64;2717.28;atelier
2431.26;4281.43;7416.48;8645.49;2870.87;3113.15;atelier
2748.24;4637.89;7782.43;9341.54;3232.39;3494.24;atelier
3194.41;4899.9;8463.29;10075.09;4087.95;3766.81;atelier
3747.97;4609.95;9664.56;10629.58;5665.05;3773.23;atelier
4178.17;3788.98;10893.1;11012.22;7328.25;3333.62;atelier
4596.36;3685.99;11592.69;11500.2;8304.92;3437.45;atelier
4960.52;3839.09;11763.32;11894.38;8732.53;3634.81;atelier
5239.47;4092.28;10960.66;12189.24;8830.58;3876.53;atelier
5510.12;4292.85;11258.7;12513.52;9321.32;3988.87;atelier
5760.11;4183.93;11926.83;12719.16;10219.39;3767.94;atelier
5977.9;3947.96;12471.94;12967.35;10968.25;3755.97;atelier
6191.21;4007.97;12741.95;13264.11;11375.82;3823.97;atelier
6353.89;4230.17;11953.47;13485.6;11139.91;4021.37;atelier
6497.3;4475.35;11776.24;13689.14;11052.96;4205.04;atelier
6635.27;4652.22;11863.71;13872.13;11153.06;4335.43;atelier
6806.84;4666.1;12508.34;14054.61;11874.65;4131.22;atelier
6901.86;3831.55;13455.11;13770.81;12938.29;3298.11;atelier
6929.67;3094.27;14330.2;13518.4;13903.76;2855.55;atelier
7012.5;2940.64;15033.18;13679.36;14630.58;2901.4;atelier
7172.85;3044.67;15419.16;13946.13;14941.43;3052.96;atelier
7325.27;3221.61;15647.34;14187.71;15126.38;3212.36;atelier
7450.84;3304.15;16203.61;14320.34;15752.64;3225.53;atelier
7468.66;2931.57;16996.65;13470.17;16627.28;2569.26;atelier
6581.33;2043.79;17704.48;11759.59;17417.65;1851.63;atelier
6208.16;1585.89;18327.63;11786.63;18155.08;1858.17;atelier
6343.85;1648.9;18744.77;11992.06;18692.88;1948.75;atelier
6532.66;1771.41;19057.49;12234.56;19119.79;2045.88;atelier
6665.1;1853.07;19415.54;12385.7;19601.41;2088.69;atelier
6767.49;1920.46;19702.29;12540.23;20017.87;2110.02;atelier
6764.74;1930.22;20082.76;12284.62;20440.98;1782.01;atelier
6658.87;1870.61;20336.88;12458.75;20717.68;1844.21;atelier
6825.58;2047.95;19376.44;12784.88;19553.34;2060.49;atelier
6987.23;2270.55;18675.22;13091.29;18487.67;2282.24;atelier
7133.3;2448.4;18801.3;13310.66;18621.71;2407.52;atelier
7220.57;2546.26;18740.15;13436.79;18700.63;2492.66;atelier
7280.91;2643.33;17762.58;13559.11;18213.32;2609.3;atelier
7353.12;2859;15413.29;13706.6;15611.66;2853.67;atelier
7393.91;3210.4;11866.14;13754.14;11630.83;3207.8;atelier
6385.45;3650.76;8088.57;12359.07;7134.41;3563.62;atelier
5816.73;4054.18;7194.79;12396.76;5815.71;3879.96;atelier
5892.85;4380.46;7404.21;12608.09;6035.04;4116.56;atelier
6096.87;4428.62;8561.69;12822.48;7200.63;3996.28;atelier
6268.88;3683.31;9763.52;12915.23;8390.27;3765.64;atelier
5496.44;2084.15;10537.37;9000.12;9592.64;2205.82;atelier
4971.72;1222.08;11284.93;7230.56;10714.18;1515.91;atelier
3741.36;746.54;11410.54;4703.78;11025.26;921.46;atelier
2602.18;501.27;11572.78;3558.39;11300.73;616.73;atelier
2660.56;401.63;12142.6;3828.15;11983.36;555.86;atelier
2847.01;429.87;12521.24;4395.74;12531.12;630.48;atelier
3166.61;610.78;12670.02;5028.96;12831.71;800.33;atelier
3453.94;808.91;11195.51;5559.57;12134.36;1048.5;atelier
3643.45;1118.72;9300.75;5911.11;10320.68;1269.95;atelier
3726.9;1354.54;6756.88;5953.2;7734.84;1433.15;atelier
3604.95;1134.27;5998.94;5057.1;7864.65;1433.44;atelier
3212.98;893.64;4518.97;3820.55;7154.83;1334.72;atelier
2532.49;587.82;2975.98;2571.27;5618.91;1105.86;atelier
2074.24;381.41;2086.49;1705.14;4637.96;779.43;atelier
1549.12;240.7;1553.25;1130.07;3315.48;470.71;atelier
965.11;230.13;958.65;1003.98;1817.9;539.5;atelier
1093.8;302.82;1184.59;1211.08;2138.71;629.25;atelier
1220.32;382.83;1384.13;1394.67;2427.63;709.62;atelier
1333.88;453.95;1577.81;1570.51;2689.27;783.06;atelier
1445.4;544.46;1836.63;1792.96;2923.74;851.55;atelier
1546.56;625.31;2060.37;1980.66;3150.97;910.3;atelier
1637.6;693.88;2264.13;2147.69;3365.07;960.77;atelier
1719.44;754.09;2445.32;2294.82;3563.27;1004.89;atelier
1792.7;806.28;2605.39;2425.14;3740.34;1044.8;atelier
1858.73;853.35;2749.95;2542.83;3899.8;1080.82;atelier
1918.15;895.52;2880.25;2649.04;4043.52;1113.14;atelier
1971.64;932.77;3001.63;2744.34;4181.87;1140.23;atelier
2019.97;963.19;3114.87;2830.41;4312.38;1163.1;atelier
2063.58;989.97;3218.48;2908.87;4430.95;1183.19;atelier
2102.72;1012.47;3313.73;2979.28;4542.65;1200.17;atelier
2137.95;1032.63;3401.06;3043.05;4645.09;1214.46;atelier
2169.35;1049.66;3483.45;3100.35;4744.08;1225.51;atelier
2197.52;1060.9;3559.81;3151.11;4839.67;1233.46;atelier
2223.07;1070.71;3629.83;3196.6;4928.2;1239.71;atelier
2245.76;1078.44;3689.34;3235.74;5005.88;1245.74;atelier
2266.28;1085.19;3741.51;3270.27;5075.89;1251.37;atelier
2284.76;1091.27;3788.56;3300.84;5138.9;1256.43;atelier
2301.48;1096.75;3830.7;3328.66;5195.51;1261.09;atelier
2316.43;1101.67;3868.73;3353.79;5246.56;1265.18;atelier
2329.89;1106.1;3902.86;3376.31;5292.51;1268.86;atelier
2342;1110.09;3933.27;3396.18;5333.46;1271.97;atelier
2350.7;1113.38;3959.85;3413.46;5368.91;1274.18;atelier
2359.13;1116.25;3984.26;3429.02;5401.82;1276.56;atelier
2367.82;1119.12;4006.83;3443.71;5432.24;1279.1;atelier
2375.93;1121.81;4027.15;3456.94;5459.61;1281.39;atelier
2383.54;1124.23;4045.54;3469.25;5484.35;1283.45;atelier
2390.09;1126.41;4061.98;3480.22;5506.62;1285.31;atelier
2395.98;1128.26;4076.28;3490;5525.85;1286.88;atelier
2401.38;1129.84;4089.26;3498.5;5543.67;1288.29;atelier
2405.84;1131.15;4100.63;3506.05;5558.8;1289.46;atelier
2409.86;1132.34;4111.07;3512.84;5573.22;1290.41;atelier
2413.77;1133.41;4120.46;3518.96;5586.2;1291.27;atelier
2416.99;1134.36;4128.61;3524.06;5597.18;1292.15;atelier
2419.8;1135.13;4135.85;3528.46;5607.56;1292.83;atelier
2422.22;1135.32;4138.77;3528.81;5616.2;1293.65;atelier
2253.61;915.16;3356.38;2935.91;5285.6;1241.82;atelier
2272.95;937.84;3441.64;2999.12;5326.94;1247.54;atelier
2290.45;958.36;3517.28;3056;5363.95;1252.69;atelier
2306.31;976.82;3585.45;3107.6;5396.95;1257.42;atelier
2320.48;993.54;3647.21;3153.84;5427.06;1261.68;atelier
2333.43;1008.59;3702.89;3195.56;5454.35;1265.61;atelier
2345.09;1022.23;3753;3233.4;5478.82;1269.25;atelier
2355.68;1034.5;3798.2;3267.56;5501.13;1272.62;atelier
2365.21;1045.55;3839.18;3298.51;5521.72;1275.56;atelier
2373.89;1055.5;3876.06;3326.26;5540.35;1278.3;atelier
2381.7;1064.55;3909.25;3351.13;5557.01;1280.77;atelier
2388.63;1072.59;3939.13;3373.62;5571.91;1283;atelier
2394.97;1079.93;3966.02;3393.85;5585.42;1285;atelier
2400.67;1086.54;3990.31;3412.27;5597.58;1286.8;atelier
2405.7;1092.49;4012.18;3428.64;5608.52;1288.42;atelier
2410.33;1097.84;4031.76;3443.28;5618.57;1289.88;atelier
2414.4;1102.65;4049.49;3456.85;5627.51;1291.19;atelier
2418.06;1106.99;4065.54;3468.97;5635.56;1292.37;atelier
2421.15;1110.89;4079.98;3479.97;5642.9;1293.43;atelier
2423.94;1114.4;4092.99;3489.57;5649.51;1294.39;atelier
2426.84;1117.56;4104.69;3498.51;5655.46;1295.25;atelier
2429.46;1120.4;4115.22;3506.36;5660.91;1296.03;atelier
2431.71;1122.96;4124.7;3513.43;5665.72;1296.72;atelier
2433.74;1125.27;4133.33;3519.68;5669.95;1297.35;atelier
2435.67;1127.34;4140.99;3525.61;5673.86;1297.92;atelier
2437.3;1129.21;4147.89;3530.75;5677.37;1298.42;atelier
2438.47;1130.89;4154.1;3535.28;5680.53;1298.88;atelier
2439.82;1132.4;4159.59;3539.35;5682.58;1299.29;atelier
2441.04;1133.76;4164.73;3543.22;5685.22;1299.66;atelier
2441.84;1135.08;4169.26;3546.59;5687.5;1300;atelier
2442.55;1136.17;4173.33;3549.63;5689.55;1300.3;atelier
2443.5;1137.16;4177;3552.37;5691.29;1300.57;atelier
2444.25;1138.04;4180.2;3555.13;5692.76;1300.81;atelier
2444.92;1138.84;4182.78;3557.42;5693.79;1300.93;atelier
2445.53;1139.45;4184.7;3559.08;5693.39;1301.04;atelier
2446.08;1140.01;4186.73;3560.77;5693.85;1301.13;atelier
2446.57;1140.51;4188.36;3562.19;5693.97;1301.07;atelier
2446.71;1140.96;4189.92;3563.67;5694.37;1301.03;atelier
2446.74;1141.26;3897.46;3357.84;5649.19;1296.02;atelier
2410.37;1060.13;3923.82;3374.25;5653.07;1293.51;atelier
2414.03;1068.22;3951.73;3394.03;5657.86;1294.06;atelier
2417.53;1075.7;3976.76;3411.62;5662.27;1294.55;atelier
2420.38;1082.33;3998.78;3427.46;5665.35;1294.8;atelier
2422.84;1088.19;4018.91;3441.42;5668.91;1295.02;atelier
2425.36;1093.47;4037.02;3453.97;5671.32;1295.32;atelier
2427.62;1098.33;4053.61;3465.78;5674.29;1295.68;atelier
2429.66;1102.69;4068.45;3475.9;5677.06;1296.02;atelier
2431.59;1106.72;4081.91;3485.51;5679.55;1296.31;atelier
2433.03;1110.35;4094.32;3493.96;5681.9;1296.68;atelier
2434.53;1113.62;4099.68;3497.86;5684.11;1296.81;atelier
2338.26;961.81;3312.34;2882.93;5366.55;1224.41;atelier
2163.13;771.4;2271.67;2108.97;4487.28;1075.7;atelier
2081.07;785.26;2292.9;2224.17;4210.64;1135.33;atelier
2170.16;855.14;2722.01;2522.05;4608.47;1157.5;atelier
2312.94;949.02;3284.41;2959.95;5125.23;1208.15;atelier
2503.35;1026.92;4067.17;3465.55;5874.4;1220.53;atelier
2727.31;1093.83;4883.55;4037.5;6679.36;1267.78;atelier
2986.68;1204.95;5781.8;4634.65;7559.73;1312.4;atelier
3188.01;1210.55;6850.72;5064.18;8541.35;1090.2;atelier
3334.51;1060.78;7939.95;5353.26;9490.92;844.1;atelier
3390.86;784.89;9024.45;5717.94;10467.53;846.29;atelier
3527.28;790.1;10095.61;5952.24;11402.47;738.65;atelier
3431.64;587.05;10744.84;4964.12;11791.83;535.82;atelier
2379.82;437.02;11729.96;5219.51;12608.94;526.41;atelier
2523.74;445.42;12724.76;5653.76;13511.65;561.57;atelier
3004.26;674.38;13216.79;6604.68;13967.08;876.11;atelier
3534.94;1064.54;13326.61;7530.81;13979.17;1292.9;atelier
4030.14;1508.69;13507.75;8432.23;14076.76;1685.41;atelier
4518.83;1923.92;13623.17;9288.61;14139.28;2062.67;atelier
4868.95;2060.43;14731.86;9438.25;15151.15;1674.34;atelier
4529.97;1423.71;15627.57;9455.02;15853.84;1238.17;atelier
4654.48;1506.04;16361.21;9936.42;16616.75;1309.25;atelier
4783.73;1650.94;17058.49;10239.88;17179.18;1310.63;atelier
4379.36;1708.74;17492.44;9934.94;14702.59;897.81;atelier
2720.18;1380.37;15450.72;8614.97;9314.29;613.41;atelier
2127.59;1493.13;14013.86;8730.07;6734.65;616.87;atelier
1513.3;1626.12;9593.93;7037.54;3725.32;490.93;atelier
894.15;1479.56;5996.46;4884.27;2035.16;363.47;atelier
573.57;1303.28;4702.23;4474.13;1219.58;336.73;atelier
576.52;1430.25;4437.12;4649.72;915.79;383.76;atelier
625.06;1613.93;4762.7;5018.45;1026.71;439.78;atelier
786.26;1813.93;5566.13;5646.7;1548.04;523.01;atelier
1052.13;1942.34;7084.82;6401.83;2867.94;607.6;atelier
1434.32;2009.31;8625.94;7051.85;4637.24;685.84;atelier
1827.79;2040.18;9985.84;7640.46;6396.12;775.86;atelier
2326.11;2134.36;10984.56;8343.92;7873.01;957.57;atelier
2886.2;2304.22;11800.9;9078.53;9084.31;1197.72;atelier
3406.98;2444.1;12780.41;9637.17;10367.67;1351.04;atelier
3676.38;2078.05;13843.37;9667.45;11608.01;1160.52;atelier
3666.19;1306.03;14672.53;8421.73;12460.11;812.26;atelier
3177.09;844.01;15320.88;7379.86;13074.4;606.13;atelier
2793.05;608.51;15979.99;7299.43;13638.16;511.07;atelier
2797.14;593.25;16610.39;7386.19;14002.34;469.03;atelier
2250.07;602.63;16828.85;7175.59;12008.17;424.52;atelier
1599.54;652.86;16942.17;7260.23;9453.58;425.26;atelier
1219.77;790.28;17059.75;7555.81;7535.29;450.34;atelier
1244.19;1137.55;17007.88;7950.23;5943.15;529.7;atelier
1265.27;1530.6;15297.44;8205.61;4073.07;619.63;atelier
1295.74;1949.04;14104.22;8496.05;3062.54;760.07;atelier
1344.77;2381.13;13061.11;8762.44;2432.27;926.36;atelier
1403.69;2806.92;12109.05;9023.5;2064.13;1130.33;atelier
1535.72;3253.73;12109.85;9462.65;2155.12;1476.09;atelier
1866.25;3690.25;12170.66;10007.78;2445.01;1945.98;atelier
2215.83;4062.53;12346.3;10575.6;3018.31;2396.99;atelier
2632.94;4341.48;11780.65;10986.34;3400.18;2790.19;atelier
2894.15;4631.03;10103.82;11200.11;3530.26;3141.57;atelier
3180.03;4896.43;9381.91;11409.3;3672.13;3458.01;atelier
3513.33;5089.58;9697.62;11798.87;4242.02;3713.71;atelier
3941.4;5158.92;10318.16;12212.38;5078.12;3883.84;atelier
4370.26;5035.96;11028.14;12563.14;6095.91;3965.26;atelier
4757.53;4851.48;11786.63;12887.53;7182.01;4000.23;atelier
5121.98;4871.43;12191.26;13211.28;7916.71;4096.01;atelier
5436.28;4971.79;12227.44;13458.45;8195.34;4272.51;atelier
5565.15;5214.21;9582.72;12959.72;6380.67;4508.76;atelier
4803.08;5453.49;6375.36;11131.36;3940.34;4700.78;atelier
4858.77;5699.44;6719.92;11480.83;4293.6;4895.2;atelier
5204.99;5751.8;7800.63;11976.34;5435.94;4902.48;atelier
5560.09;5143.9;8959.67;12418.91;6658.15;4691.74;atelier
5872.78;4839.95;9911.2;12830.82;7659.83;4694.57;atelier
6112.3;4954.85;10415.18;13184.13;8129.35;4801.11;atelier
6342.97;4382.93;11682.16;13329.32;9567.51;3918.55;atelier
6497.58;3724.96;12964.14;13426.79;11070.06;3299.28;atelier
6480.29;2672.98;14319.83;12366.89;12700.25;2559.14;atelier
6677.86;2742.28;15474.35;13098.3;13978.83;2794.22;atelier
7093.77;3370.45;13709.67;13411.87;11587.41;3403.9;atelier
7150.7;4056.91;13962.41;13929.49;11724.47;3987.71;atelier
7407.03;4641.42;14568.37;14638.74;12314.12;4466.84;atelier
7803.62;4978.18;16022.13;15257.16;13764.31;4606.36;atelier
8111.36;5090.16;17315.22;15778.35;15078.58;4698.92;atelier
8432.22;5282.04;18058;16334.91;15805.72;4899.63;atelier
8686;5585.74;18528.7;16838.72;16242.15;5187.67;atelier
8900.9;5883.56;19102.53;17285.85;16747.33;5414.2;atelier
9083.51;6103.91;19274.47;17626.46;16869.6;5677.68;atelier
9235.26;6267.72;19997.72;17950.82;17413.74;5773.21;atelier
9413.13;6188.36;20993.95;18099.04;18314.77;5524.61;atelier
9563.42;5847.18;21734.06;18308.03;18919.69;5552.44;atelier
9649.08;6003.96;19483.03;18398.13;16299.84;5810.7;atelier
9053.54;6302.27;18697.51;18512.62;15148.92;6035.33;atelier
9166.19;6393.34;19279.56;18673.96;15583.93;6108.2;atelier
9331.67;5810.17;20012.11;18737.66;16221.74;6003.6;atelier
9451.6;5225.08;20996.4;17797.83;17383.56;5249.3;atelier
9513.74;4684.54;21635.75;17924.45;18006.61;5272.87;atelier
9634.56;4818.29;21865.08;18162.8;18085.45;5439.68;atelier
9647.01;5084.46;20182.04;18336.02;16014.22;5694.41;atelier
9405.5;5344.61;20531.14;18471.52;16254.8;5785.07;atelier
9494.15;5257.31;21042.42;18511.37;16687.02;5799.57;atelier
9466.58;5400.48;18929.71;18548.83;14639.01;5903.21;atelier
8184.29;5692.13;17174.86;18397.41;12931.5;5937.39;atelier
7750.64;5933.52;16679.43;18430.07;12486.75;6000.65;atelier
7568.82;6196.66;15958.21;18356.04;11647.38;6152.08;atelier
7657.44;6401.5;16092.99;18460.23;11834.24;6315.38;atelier
7868.7;6518.25;16263.19;18574.71;12086.31;6458.44;atelier
7983.83;6687.32;16303.37;18631.74;12245.08;6575.09;atelier
8162.54;6765.99;16490.64;18718.66;12566.77;6624.08;atelier
8322.79;6817.89;16822.87;18807.2;12961.4;6626.28;atelier
8496.61;6669.45;16947.78;18864.88;13095.66;6696.95;atelier
8639.35;6698.4;17437.21;18955.29;13541.79;6600.47;atelier
8784.31;6566.7;17809.08;19019.56;13934.31;6438.74;atelier
8929.48;6063.35;18277.98;19063.41;14469.68;6040.37;atelier
9027.53;6089.91;18593.28;19072.66;14881.41;5831.18;atelier
9109.98;6047.96;19040.75;18885.83;15333.37;5617.09;atelier
9165.98;6022.48;19313.97;18744.42;15535.23;5640.08;atelier
9178.58;5634.24;19552.58;18238.21;15631.81;5643.37;atelier
8940.29;5664.52;19816.92;17841.1;15807.03;5472.69;atelier
8951.36;5190.76;20056.13;17246.55;15984.42;5268.34;atelier
8852.68;4808.88;19583.06;16967.28;15161.21;5298.31;atelier
8729.84;4680.94;19665.76;16751.14;15157.61;5322.38;atelier
8559.42;4734.95;19719.38;16728.07;14915.3;5371.74;atelier
7938.71;4911.75;16855.69;16334.53;11611.65;5487.97;atelier
6940.85;5150.78;15950.34;16333.27;10695.33;5581.67;atelier
6973.67;5296.7;16162.41;16364.94;10931.59;5612.2;atelier
7130.9;5166.85;16445.67;16371.85;11313.23;5535.1;atelier
7135.21;5309.26;12693.33;14988.42;8259.12;5623.99;atelier
6640.61;5493.74;10397.67;14078.71;6434.06;5704.89;atelier
5449.3;5689.86;7664.33;12528.36;4319.53;5787;atelier
4426.15;5853.58;4908.17;10359.68;2600.76;5791.6;atelier
4050.58;6014.42;4321.58;10072.84;1958.38;5821.14;atelier
4071.32;6148.18;4509.22;10238.05;2060.04;5506.57;atelier
4067.16;6165.76;4953.5;10439.55;2284.44;4138.79;atelier
3200.58;5368.38;5243.45;10067.27;2318.1;2852.39;atelier
3011.79;5019.69;5734.41;10316.95;2594.19;2733.7;atelier
3116.11;5075.62;6165.27;10660.35;2907.67;2847.73;atelier
3372.7;5224.56;6602.94;11012.62;3159.9;3139.45;atelier
3581.73;5397.4;7169.54;11399.95;3450.21;3452.61;atelier
3706.76;5587.06;7282.49;11493.96;2760.1;3669.75;atelier
3266.38;5755.26;7378.94;11562.56;2401.05;3854.87;atelier
3374.44;5901.83;7955.05;11867.9;2735.65;4072.69;atelier
3630.3;5961.15;9115.54;12223.31;3646.18;4273.72;atelier
4087.67;4816.57;10377.39;12258.58;5270.06;4400.75;atelier
4510.8;3948.79;11520.45;12313.52;6724.86;4554.47;atelier
4875.82;3980.51;12511.4;12354.57;8078.77;4700.72;atelier
5147.34;4112.36;13498.46;12619.31;8847.59;4816.95;atelier
5337.8;4283.12;14417.92;12855.68;9558.83;4921.76;atelier
5517.82;4428.81;15216.22;13141.01;9920.25;4972.48;atelier
5399.41;4673.03;15765.9;13400.81;9782.62;4792.74;atelier
4654.71;4923.73;16150.81;13606.63;8788.81;4375.37;atelier
4230.85;5140.35;16558.13;13764.17;8708.91;4040.18;atelier
4295.37;5317.92;17028.42;13930.55;8963.72;4058.17;atelier
4440.43;5457.33;17432.38;14014.5;9593.44;4173.05;atelier
4710.29;5498.39;17820.04;14114.45;10078.4;4251.14;atelier
4882.96;5612.25;18227.93;14250.7;10624.56;4282.93;atelier
4772.98;5752.43;18626.94;14392.73;10901.6;3666.96;atelier
4435.49;5822.39;18995.75;14448.96;11097.24;2858.48;atelier
4266.25;5811.69;19358.67;14565.86;11697.62;2561.24;atelier
4382.12;5846.32;19593.41;14705.47;12645.26;2566.12;atelier
4528.71;5759.16;19797.56;14793.23;13557.93;2433.56;atelier
4647.14;4938.58;19865.11;14125.61;14470.84;2297.78;atelier
4725.12;3687.79;18711.06;11685.31;15183.05;1834.89;atelier
4159.56;2217.39;15124.03;8275.65;15439.15;1272.44;atelier
3756.28;1273.7;12070.01;6311.33;15625.03;1097.72;atelier
3832.05;1072.85;12227.11;6463.39;16191.73;1140.65;atelier
4098.45;1228.46;12613.8;7042.85;16850.06;1301.79;atelier
4343;1547.92;13376.42;7857.87;17387.95;1423.71;atelier
4508.2;1969.33;14021.38;8646.48;17886.06;1588.14;atelier
4781.58;2463.49;14403.24;9312.33;18418.15;1862.12;atelier
5148.52;2913.74;14452.32;9643;19067.03;2312.81;atelier
5566.47;3066.27;13764.66;9211.5;19748.83;2784.23;atelier
5917.92;2897.13;13438.83;8347.75;20341.35;3149.11;atelier
6221.13;2822.07;13662.65;8386.57;20816.51;3474.2;atelier
6487.92;2892.56;14077.08;8543.62;21200.06;3768.88;atelier
6681.33;3085.6;14825.97;9069.85;20588.53;4023.39;atelier
6742.29;3347.54;15518.37;9681.57;17514.27;4221.15;atelier
6781.76;3569.39;16143.24;10197.11;16433.13;4409.43;atelier
6901.69;3635.55;16755.11;10521.1;16673.02;4528.49;atelier
7043.72;3329.28;17299.7;10774.39;16949.72;4581.54;atelier
7123.45;3378.55;17584.83;11126.95;16033.86;4650.19;atelier
7186.9;3443.79;17818.85;11474.26;15294.43;4720.67;atelier
7262.21;3471.61;18097.96;11769.83;15365.09;4756.4;atelier
7352.59;3438.81;18471.07;11940.45;15740.78;4615.2;atelier
7442.83;3125.4;18856.56;12011.9;16234.2;4522.1;atelier
7517.45;2676.7;19144.1;11562.45;16801.08;4327.05;atelier
7560.5;2209.35;19354.79;11309.73;17263.97;4210.53;atelier
7599.75;2210.72;19505.61;11346.55;17553.48;4220.67;atelier
7621.18;2310.14;19609.45;11377.3;17760.63;4166.34;atelier
